Date,Departure Airport,Arrival Airport,Flight Number,Flight Time,STD,ATD,STA,Status,StatusText,StatusTime,Callsign,AIRCRAFT,TYPE CODE,MODE S,AIRLINE,Code,OPERATOR,Code2
12 Jan 2025,Bangkok (DMK),Siem Reap (SAI),FD610,0:47,09:55 AM,09:57 AM,11:00 AM,Landed 10:44 AM,Landed,10:44 AM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
12 Jan 2025,Phitsanulok (PHS),Bangkok (DMK),FD3309,0:37,08:30 AM,08:31 AM,09:25 AM,Landed 09:07 AM,Landed,09:07 AM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
12 Jan 2025,Bangkok (DMK),Phitsanulok (PHS),FD3308,0:37,07:05 AM,07:12 AM,08:00 AM,Landed 07:49 AM,Landed,07:49 AM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Nakhon Si Thammarat (NST),Bangkok (DMK),FD3183,0:56,08:35 PM,08:39 PM,09:50 PM,Landed 09:35 PM,Landed,09:35 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Bangkok (DMK),Nakhon Si Thammarat (NST),FD3182,1:00,06:45 PM,07:00 PM,08:05 PM,Landed 08:00 PM,Landed,08:00 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Nakhon Phanom (KOP),Bangkok (DMK),FD3397,1:03,04:55 PM,04:59 PM,06:10 PM,Landed 06:02 PM,Landed,06:02 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Bangkok (DMK),Nakhon Phanom (KOP),FD3396,0:57,03:00 PM,03:22 PM,04:25 PM,Landed 04:20 PM,Landed,04:20 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Narathiwat (NAW),Bangkok (DMK),FD3131,1:27,12:30 PM,12:40 PM,02:05 PM,Landed 02:07 PM,Landed,02:07 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Bangkok (DMK),Narathiwat (NAW),FD3130,1:14,10:25 AM,10:52 AM,12:00 PM,Landed 12:06 PM,Landed,12:06 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Roi Et (ROI),Bangkok (DMK),FD3567,0:55,08:55 AM,08:56 AM,09:55 AM,Landed 09:51 AM,Landed,09:51 AM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Bangkok (DMK),Roi Et (ROI),FD3566,0:48,07:15 AM,07:32 AM,08:25 AM,Landed 08:20 AM,Landed,08:20 AM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Nakhon Phanom (KOP),Bangkok (DMK),FD3395,0:57,08:00 PM,08:02 PM,09:10 PM,Landed 08:59 PM,Landed,08:59 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Bangkok (DMK),Nakhon Phanom (KOP),FD3394,1:00,06:05 PM,06:16 PM,07:30 PM,Landed 07:16 PM,Landed,07:16 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Phitsanulok (PHS),Bangkok (DMK),FD3303,0:39,04:25 PM,04:23 PM,05:15 PM,Landed 05:02 PM,Landed,05:02 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Bangkok (DMK),Phitsanulok (PHS),FD3302,0:37,02:55 PM,03:05 PM,03:55 PM,Landed 03:42 PM,Landed,03:42 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Lampang (LPT),Bangkok (DMK),FD3924,0:49,12:50 PM,01:01 PM,02:05 PM,Landed 01:50 PM,Landed,01:50 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Bangkok (DMK),Lampang (LPT),FD3923,0:50,11:10 AM,11:34 AM,12:20 PM,Landed 12:24 PM,Landed,12:24 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Nakhon Phanom (KOP),Bangkok (DMK),FD3399,0:57,09:30 AM,09:29 AM,10:40 AM,Landed 10:27 AM,Landed,10:27 AM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Bangkok (DMK),Nakhon Phanom (KOP),FD3398,1:02,07:30 AM,07:48 AM,09:00 AM,Landed 08:50 AM,Landed,08:50 AM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Nakhon Phanom (KOP),Bangkok (DMK),FD3395,0:57,08:00 PM,07:58 PM,09:10 PM,Landed 08:55 PM,Landed,08:55 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Bangkok (DMK),Nakhon Phanom (KOP),FD3394,1:01,06:05 PM,06:21 PM,07:30 PM,Landed 07:22 PM,Landed,07:22 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Phitsanulok (PHS),Bangkok (DMK),FD3303,0:38,04:25 PM,04:19 PM,05:15 PM,Landed 04:58 PM,Landed,04:58 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Bangkok (DMK),Phitsanulok (PHS),FD3302,0:37,02:55 PM,03:03 PM,03:55 PM,Landed 03:40 PM,Landed,03:40 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Loei (LOE),Bangkok (DMK),FD3543,0:45,12:55 PM,01:08 PM,01:55 PM,Landed 01:52 PM,Landed,01:52 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Bangkok (DMK),Loei (LOE),FD3542,0:51,11:15 AM,11:44 AM,12:25 PM,Landed 12:35 PM,Landed,12:35 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Hat Yai (HDY),Bangkok (DMK),FD3117,1:14,09:15 AM,09:35 AM,10:45 AM,Landed 10:49 AM,Landed,10:49 AM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Bangkok (DMK),Hat Yai (HDY),FD3116,1:08,07:20 AM,07:46 AM,08:45 AM,Landed 08:54 AM,Landed,08:54 AM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Hat Yai (HDY),Bangkok (DMK),FD3109,1:11,07:00 PM,08:08 PM,08:30 PM,Landed 09:19 PM,Landed,09:19 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Bangkok (DMK),Hat Yai (HDY),FD3110,1:10,06:00 PM,06:13 PM,07:30 PM,Landed 07:23 PM,Landed,07:23 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Buriram (BFV),Bangkok (DMK),FD3521,0:41,04:35 PM,04:35 PM,05:25 PM,Landed 05:17 PM,Landed,05:17 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Bangkok (DMK),Buriram (BFV),FD3520,0:40,03:05 PM,03:18 PM,04:05 PM,Landed 03:58 PM,Landed,03:58 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Ranong (UNN),Bangkok (DMK),FD3141,0:56,12:55 PM,12:53 PM,02:10 PM,Landed 01:50 PM,Landed,01:50 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Bangkok (DMK),Ranong (UNN),FD3140,0:59,11:05 AM,11:11 AM,12:25 PM,Landed 12:10 PM,Landed,12:10 PM,HS-BBD,Airbus A320-216,A320,880844,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
16 Jan 2025,Surat Thani (URT),Bangkok (DMK),FD3238,—,11:05 AM,N/A,12:15 PM,Scheduled N/A,Scheduled,N/A,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
16 Jan 2025,Bangkok (DMK),Surat Thani (URT),FD3237,—,09:15 AM,N/A,10:35 AM,Scheduled N/A,Scheduled,N/A,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Surat Thani (URT),Bangkok (DMK),FD3234,—,07:55 PM,N/A,09:05 PM,Scheduled N/A,Scheduled,N/A,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Bangkok (DMK),Surat Thani (URT),FD3233,—,06:05 PM,N/A,07:25 PM,Scheduled N/A,Scheduled,N/A,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Penang (PEN),Bangkok (DMK),FD322,—,03:45 PM,N/A,05:35 PM,Scheduled N/A,Scheduled,N/A,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Bangkok (DMK),Penang (PEN),FD321,—,01:30 PM,N/A,03:15 PM,Scheduled N/A,Scheduled,N/A,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Macau (MFM),Bangkok (DMK),FD776,—,09:50 AM,10:04 AM,12:45 PM,Estimated 12:39 PM,Estimated,12:39 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
14 Jan 2025,Bangkok (DMK),Macau (MFM),FD775,2:16,06:45 AM,06:59 AM,09:20 AM,Landed 09:15 AM,Landed,09:15 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
14 Jan 2025,Wuhan (WUH),Bangkok (DMK),FD573,3:24,08:20 PM,08:23 PM,12:10 AM,Landed 11:46 PM,Landed,11:46 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
14 Jan 2025,Bangkok (DMK),Wuhan (WUH),FD572,3:06,03:50 PM,04:11 PM,07:20 PM,Landed 07:16 PM,Landed,07:16 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
14 Jan 2025,Denpasar (DPS),Bangkok (DMK),FD397,3:55,10:55 AM,11:10 AM,03:15 PM,Landed 03:05 PM,Landed,03:05 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
13 Jan 2025,Bangkok (DMK),Denpasar (DPS),FD396,4:12,06:00 AM,06:01 AM,10:15 AM,Landed 10:13 AM,Landed,10:13 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
13 Jan 2025,Phuket (HKT),Bangkok (DMK),FD3016,1:07,11:10 PM,11:31 PM,12:35 AM,Landed 12:38 AM,Landed,12:38 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
13 Jan 2025,Bangkok (DMK),Phuket (HKT),FD3015,1:10,09:15 PM,09:25 PM,10:40 PM,Landed 10:35 PM,Landed,10:35 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
13 Jan 2025,Krabi (KBV),Bangkok (DMK),FD3216,1:06,07:00 PM,07:01 PM,08:20 PM,Landed 08:08 PM,Landed,08:08 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
13 Jan 2025,Bangkok (DMK),Krabi (KBV),FD3215,1:07,05:05 PM,05:09 PM,06:25 PM,Landed 06:16 PM,Landed,06:16 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
13 Jan 2025,Chiang Mai (CNX),Bangkok (DMK),FD3442,0:56,02:10 PM,02:58 PM,03:25 PM,Landed 03:54 PM,Landed,03:54 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
13 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),FD4106,1:02,12:40 PM,01:01 PM,02:00 PM,Landed 02:02 PM,Landed,02:02 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
13 Jan 2025,Hat Yai (HDY),Bangkok (BKK),FD4203,1:16,10:30 AM,10:35 AM,12:05 PM,Landed 11:51 AM,Landed,11:51 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
13 Jan 2025,Bangkok (BKK),Hat Yai (HDY),FD4202,1:08,08:30 AM,08:38 AM,10:00 AM,Landed 09:46 AM,Landed,09:46 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
12 Jan 2025,Krabi (KBV),Bangkok (BKK),FD4409,1:09,08:30 PM,09:43 PM,09:50 PM,Landed 10:52 PM,Landed,10:52 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
12 Jan 2025,Bangkok (BKK),Krabi (KBV),FD4408,1:08,06:25 PM,07:53 PM,08:00 PM,Landed 09:01 PM,Landed,09:01 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
12 Jan 2025,Phuket (HKT),Bangkok (BKK),FD4113,1:30,04:20 PM,05:25 PM,05:50 PM,Landed 06:55 PM,Landed,06:55 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
12 Jan 2025,Bangkok (BKK),Phuket (HKT),FD4112,1:23,02:20 PM,03:07 PM,03:50 PM,Landed 04:30 PM,Landed,04:30 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
12 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),FD4105,1:38,12:25 PM,12:35 PM,01:50 PM,Landed 02:12 PM,Landed,02:12 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
12 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),FD4104,0:55,10:40 AM,10:50 AM,11:55 AM,Landed 11:45 AM,Landed,11:45 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
12 Jan 2025,Krabi (KBV),Bangkok (BKK),FD4403,1:21,08:35 AM,08:35 AM,09:55 AM,Landed 09:56 AM,Landed,09:56 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Bangkok (BKK),Krabi (KBV),FD4402,1:07,06:30 AM,06:43 AM,08:00 AM,Landed 07:50 AM,Landed,07:50 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Phuket (HKT),Bangkok (BKK),FD4420,1:03,10:05 PM,11:14 PM,11:30 PM,Landed 12:17 AM,Landed,12:17 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Bangkok (BKK),Phuket (HKT),FD4419,1:18,08:10 PM,08:55 PM,09:35 PM,Landed 10:14 PM,Landed,10:14 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),FD4109,1:12,06:15 PM,06:40 PM,07:40 PM,Landed 07:52 PM,Landed,07:52 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),FD4108,0:59,04:25 PM,04:59 PM,05:45 PM,Landed 05:58 PM,Landed,05:58 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Phuket (HKT),Bangkok (BKK),FD4111,1:10,02:20 PM,02:45 PM,03:55 PM,Landed 03:55 PM,Landed,03:55 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Bangkok (BKK),Phuket (HKT),FD4110,1:29,12:05 PM,12:22 PM,01:45 PM,Landed 01:51 PM,Landed,01:51 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Phuket (HKT),Bangkok (BKK),FD4125,1:08,10:05 AM,10:17 AM,11:35 AM,Landed 11:25 AM,Landed,11:25 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
11 Jan 2025,Bangkok (BKK),Phuket (HKT),FD4124,1:14,08:05 AM,08:08 AM,09:35 AM,Landed 09:22 AM,Landed,09:22 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Phuket (HKT),Bangkok (BKK),FD4420,1:07,10:05 PM,11:23 PM,11:30 PM,Landed 12:30 AM,Landed,12:30 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Bangkok (BKK),Phuket (HKT),FD4419,1:14,08:10 PM,09:21 PM,09:35 PM,Landed 10:35 PM,Landed,10:35 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),FD4109,1:16,06:15 PM,07:08 PM,07:40 PM,Landed 08:23 PM,Landed,08:23 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),FD4108,0:58,04:25 PM,05:14 PM,05:45 PM,Landed 06:11 PM,Landed,06:11 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),FD4107,1:24,02:30 PM,02:52 PM,04:00 PM,Landed 04:16 PM,Landed,04:16 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),FD4106,1:01,12:40 PM,01:00 PM,02:00 PM,Landed 02:01 PM,Landed,02:01 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Hat Yai (HDY),Bangkok (BKK),FD4203,1:15,10:30 AM,10:40 AM,12:05 PM,Landed 11:54 AM,Landed,11:54 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
10 Jan 2025,Bangkok (BKK),Hat Yai (HDY),FD4202,1:08,08:30 AM,08:46 AM,10:00 AM,Landed 09:53 AM,Landed,09:53 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Krabi (KBV),Bangkok (BKK),FD4409,1:13,08:30 PM,09:15 PM,09:50 PM,Landed 10:28 PM,Landed,10:28 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Bangkok (BKK),Krabi (KBV),FD4408,1:08,06:25 PM,07:19 PM,08:00 PM,Landed 08:26 PM,Landed,08:26 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Phuket (HKT),Bangkok (BKK),FD4113,1:08,04:20 PM,05:12 PM,05:50 PM,Landed 06:21 PM,Landed,06:21 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Bangkok (BKK),Phuket (HKT),FD4112,1:09,02:20 PM,03:17 PM,03:50 PM,Landed 04:25 PM,Landed,04:25 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),FD4105,1:14,12:25 PM,12:42 PM,01:50 PM,Landed 01:56 PM,Landed,01:56 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),FD4104,0:54,10:40 AM,10:58 AM,11:55 AM,Landed 11:52 AM,Landed,11:52 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
09 Jan 2025,Krabi (KBV),Bangkok (BKK),FD4403,1:08,08:35 AM,08:28 AM,09:55 AM,Landed 09:36 AM,Landed,09:36 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Bangkok (BKK),Krabi (KBV),FD4402,1:08,06:30 AM,06:32 AM,08:00 AM,Landed 07:40 AM,Landed,07:40 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),FD4103,0:58,10:50 PM,11:19 PM,12:10 AM,Landed 12:17 AM,Landed,12:17 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),FD4102,0:58,08:55 PM,09:26 PM,10:20 PM,Landed 10:24 PM,Landed,10:24 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Hat Yai (HDY),Bangkok (BKK),FD4205,1:13,06:30 PM,07:08 PM,07:55 PM,Landed 08:21 PM,Landed,08:21 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Bangkok (BKK),Hat Yai (HDY),FD4204,1:11,04:30 PM,05:11 PM,06:00 PM,Landed 06:22 PM,Landed,06:22 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Phuket (HKT),Bangkok (BKK),FD4111,1:20,02:20 PM,02:47 PM,03:55 PM,Landed 04:07 PM,Landed,04:07 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Bangkok (BKK),Phuket (HKT),FD4110,1:20,12:05 PM,12:35 PM,01:45 PM,Landed 01:55 PM,Landed,01:55 PM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
08 Jan 2025,Phuket (HKT),Bangkok (BKK),FD4125,1:11,10:05 AM,10:26 AM,11:35 AM,Landed 11:37 AM,Landed,11:37 AM,HS-BBE,Airbus A320-216,A320,880845,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
16 Jan 2025,Hat Yai (HDY),Bangkok (BKK),FD4203,—,10:30 AM,N/A,12:05 PM,Scheduled N/A,Scheduled,N/A,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
16 Jan 2025,Bangkok (BKK),Hat Yai (HDY),FD4202,—,08:30 AM,N/A,10:00 AM,Scheduled N/A,Scheduled,N/A,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Phuket (HKT),Bangkok (BKK),FD4420,—,10:05 PM,N/A,11:30 PM,Estimated departure 10:06 PM,Estimated departure,10:06 PM,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Bangkok (BKK),Phuket (HKT),FD4419,—,08:10 PM,N/A,09:35 PM,Scheduled N/A,Scheduled,N/A,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),FD4109,—,06:15 PM,N/A,07:40 PM,Scheduled N/A,Scheduled,N/A,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),FD4108,—,04:25 PM,N/A,05:45 PM,Scheduled N/A,Scheduled,N/A,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Chiang Mai (CNX),Bangkok (BKK),FD4107,—,02:30 PM,N/A,04:00 PM,Scheduled N/A,Scheduled,N/A,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Bangkok (BKK),Chiang Mai (CNX),FD4106,—,12:40 PM,N/A,02:00 PM,Scheduled N/A,Scheduled,N/A,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Hat Yai (HDY),Bangkok (BKK),FD4203,—,10:30 AM,10:28 AM,12:05 PM,Estimated 11:47 AM,Estimated,11:47 AM,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
15 Jan 2025,Bangkok (BKK),Hat Yai (HDY),FD4202,1:07,08:30 AM,08:41 AM,10:00 AM,Landed 09:48 AM,Landed,09:48 AM,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
14 Jan 2025,Krabi (KBV),Bangkok (BKK),FD4409,1:16,08:30 PM,09:06 PM,09:50 PM,Landed 10:22 PM,Landed,10:22 PM,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
14 Jan 2025,Bangkok (BKK),Krabi (KBV),FD4408,—,06:25 PM,07:19 PM,08:00 PM,Unknown N/A,Unknown,N/A,HS-BBG,Airbus A320-216,A320,880847,AirAsia,AK / AXM,Thai AirAsia,FD / AIQ
